cycle,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
421,0.5727286081814524,0.40650255192361184,0.6600660066006601,0.3006903423243896,0.5383938467067808,0.551736818536591,0.33444294374389916,644
422,0.5614519155768221,0.40374800773239317,0.6600660066006601,0.6725499964415347,0.5053968323411466,0.5353050219041607,0.4408364171939545,643
423,0.5895258308970068,0.4155259550380298,0.6369636963696355,0.8629279054871555,0.46289423693435267,0.507010188832285,0.5063211899996052,642
424,0.5907107251647172,0.4155259550380298,0.6501650165016493,0.30246957511920947,0.5587377276465115,0.5740794227804349,0.3893327656606842,641
425,0.5890343690700586,0.4155259550380298,0.6501650165016493,0.3006903423243896,0.5587671524856177,0.5741063465712367,0.37491144223844586,640
426,0.5860990628159579,0.4141223145534777,0.6501650165016493,0.3006903423243896,0.5574016136146105,0.5666443143974722,0.36160379263123055,639
427,0.5834330507136094,0.4107134733772684,0.6501650165016493,0.30424880791402753,0.5541490371892701,0.5666505275799651,0.342908369702688,638
428,0.5813594857451161,0.4127186740689255,0.6501650165016493,0.30246957511920947,0.5519691093152721,0.5666443143974722,0.34107607528405204,637
429,0.5793128501917979,0.408908792753339,0.6501650165016493,0.30246957511920947,0.5492459536455194,0.5591822822237079,0.3522654871958024,636
430,0.5765997116128929,0.40710411213071684,0.6501650165016493,0.30424880791402753,0.5451860049094317,0.5591947085886935,0.3403424050342907,635
431,0.5745328789981934,0.40529943150809467,0.6468646864686463,0.30780727350366544,0.5427414798296943,0.5591947085886935,0.3411024121648132,634
432,0.5731998729470191,0.40570047164616463,0.6468646864686463,0.3060280407088465,0.5397464839172177,0.5517326764149292,0.336248901281774,633
433,0.5715167844985669,0.4034947508841653,0.6468646864686463,0.3060280407088465,0.5394818867118998,0.5517388895974218,0.3365762310855138,632
434,0.5703520872922379,0.4026124625798885,0.6468646864686463,0.3060280407088465,0.537042680737899,0.5517409606582527,0.3374679226198394,631
435,0.5687161253203421,0.4028931906770603,0.6468646864686463,0.3060280407088465,0.5356725017962216,0.5517326764149292,0.3369976211776846,630
436,0.5671205574712095,0.39988538963892106,0.6435643564356415,0.3095865062984844,0.5343424990771781,0.5517658133882236,0.33704653252766903,629
437,0.5664809838607976,0.4014895501925082,0.6435643564356415,0.30780727350366544,0.5316071207821322,0.5442851416669812,0.34034616744582813,628
438,0.6134054898036483,0.47748665642736,0.6336633663366324,0.30780727350366544,0.5313318853659734,0.551736818536591,0.30560782172249645,627
439,0.6080734655989513,0.47307521490466853,0.6204620462046204,0.25087182406946074,0.5737142916225038,0.5890262687971035,0.42327348013812083,626
440,0.6047611475323973,0.4660570124819077,0.6171617161716156,0.25798875524873655,0.5682641324198705,0.5815538813191846,0.4343123955883814,625
441,0.5543492823243532,0.39166406680064303,0.6303630363036277,0.2597679880435564,0.5601299752174131,0.5741125597537293,0.44442575780048044,624
442,0.5552312206713421,0.3888567858315387,0.6336633663366324,0.3167034374777602,0.5166611133695838,0.5368231094932168,0.32908903212640794,623
443,0.5568402532280627,0.39447134776974735,0.6369636963696355,0.31492420468294036,0.5180332162429304,0.5368355358582022,0.33370927349413737,622
444,0.5529624174428285,0.3888166818187774,0.6336633663366324,0.3131449718881223,0.5193736308282848,0.536818967371555,0.3368471247161948,621
445,0.5510638936729741,0.38448544832160847,0.6336633663366324,0.3131449718881223,0.5153066653995322,0.5293693615627761,0.34612899397856456,620
446,0.520007545622132,0.357174614893944,0.5973597359735958,1.0,0.0,0.014919922225866855,0.0,619
447,0.5240536902522115,0.362829280846221,0.6171617161716156,0.3309372998363109,0.47861162781641337,0.49952123286771877,0.3225010495247016,618
448,0.5238853814073663,0.36379177717863476,0.6204620462046204,0.329158067041492,0.48407265157505036,0.4995481566585206,0.3041630556921966,617
449,0.5226802900782743,0.36379177717863476,0.6171617161716156,0.327378834246673,0.48407265157505036,0.4995481566585206,0.3027897754811044,616
450,0.5222224900202954,0.36042304001518677,0.6204620462046204,0.329158067041492,0.4827148084313531,0.4995481566585206,0.31131540002448865,615
451,0.5209096810305025,0.35958085572497833,0.6204620462046204,0.329158067041492,0.4813576443225111,0.49955022771935154,0.3174217939494284,614
452,0.5198527014848744,0.3619870965560127,0.6204620462046204,0.329158067041492,0.4799914264166483,0.499541943476028,0.30723318350658424,613
453,0.5185870189716384,0.3594605436840802,0.6204620462046204,0.3309372998363109,0.4786102697467021,0.49952123286771877,0.308820921175299,612
454,0.5162778216203618,0.35849804735166657,0.6204620462046204,0.3309372998363109,0.4772843412361602,0.49209440872807997,0.3062624813299766,611
455,0.5151198567678266,0.35837773530946115,0.6171617161716156,0.3309372998363109,0.4745661651545053,0.492092337667249,0.2989107291862103,610
456,0.5138945683773533,0.3575355510192527,0.6171617161716156,0.3309372998363109,0.47320832201101865,0.492092337667249,0.30184164777372047,609
457,0.5132684594745289,0.356573054686839,0.6171617161716156,0.3327165326311299,0.4718430094849633,0.4920861244847564,0.30076559807406955,608
458,0.5122451416978699,0.35867851541366724,0.6171617161716156,0.3327165326311299,0.4718430094849633,0.4920861244847564,0.29002767554678854,607
459,0.5117334828095406,0.35561055835442523,0.6138613861386126,0.3327165326311299,0.47048516634126586,0.4920861244847564,0.30122837469315034,606
460,0.5105081944190673,0.3547683740642168,0.6138613861386126,0.3362749982207669,0.46913230278566637,0.4846344476151466,0.3017739243660498,605
461,0.5089462883389035,0.35296369344028744,0.6105610561056096,0.33449576542594883,0.46777061177820883,0.4846323765543157,0.3035723570808502,604
462,0.5069265822007607,0.35115901281766526,0.6138613861386126,0.33449576542594883,0.46641978532696576,0.4846385897368084,0.2972552681098253,603
463,0.505431999658535,0.35031682852745694,0.6105610561056096,0.33449576542594883,0.46505107762726444,0.4846282344326538,0.31067579006315826,602
464,0.5035402082424747,0.3493543321950432,0.6105610561056096,0.3362749982207669,0.4623279219577225,0.4846220212501612,0.3003592576280476,601
465,0.5025101581120217,0.34837900257833676,0.6072607260726066,0.33805423101558674,0.460990902546014,0.4771869128671986,0.2953364382258332,600
466,0.501372390320868,0.3499558924021481,0.6072607260726066,0.33805423101558674,0.46012083269350484,0.47763219094584397,0.2819272035071121,599
467,0.5004904519738791,0.3474293395302157,0.6072607260726066,0.33805423101558674,0.4596294378837192,0.47718277074553683,0.29214215083071693,598
468,0.49740703393631436,0.3439402903258695,0.6039603960396018,0.33805423101558674,0.4582571086652096,0.4771703443805514,0.28214542337627213,597
469,0.4874162209063013,0.3464626322769653,0.6072607260726066,0.7063554195430939,0.41617800459423276,0.45267383687256235,0.4236120971764725,596
470,0.5228687959845011,0.3541668138558046,0.57095709570957,0.33449576542594883,0.662251594830833,0.7088081430135436,1.0,595
471,0.5296348115472793,0.36090428818139353,0.5874587458745868,0.35762579175859344,0.4889549113868121,0.5069977624672996,0.3765706657263683,594
472,0.531445814717814,0.36042304001518677,0.5973597359735958,0.35228809337413747,0.49628826028044,0.5069977624672996,0.3349245324206662,593
473,0.5297627262693618,0.36379177717863476,0.5973597359735958,0.35228809337413747,0.49766081584369065,0.5144660078235566,0.31692515562651247,592
474,0.5282748760809299,0.3613855363476004,0.6006600660065988,0.34872962778449956,0.49629527697289405,0.5070039756497923,0.30837695661390496,591
475,0.5272246288890956,0.3613855363476004,0.6006600660065988,0.34872962778449956,0.4949453559012475,0.5070122598931158,0.3084747793138729,590
476,0.5244710961874275,0.3580167991841523,0.5973597359735958,0.34872962778449956,0.4935721213031414,0.8240129727936751,0.2661175502276323,589
477,0.5228889930458824,0.357174614893944,0.6006600660065988,0.34872962778449956,0.4895137569812951,0.5070122598931158,0.3086817119484211,588
478,0.520431683911142,0.35867851541366724,0.6006600660065988,0.34872962778449956,0.488139843348755,0.499541943476028,0.2883684520588661,587
479,0.5185870189716384,0.3553699342713218,0.6006600660065988,0.34872962778449956,0.48543796410089485,0.4995543698410134,0.29362830338792634,586
480,0.5171193658445881,0.35368556568959764,0.6006600660065988,0.3469503949896806,0.48269330566450835,0.49952951711104254,0.30463335713435136,585
481,0.5150256038147132,0.35359788829073946,0.6006600660065988,0.34872962778449956,0.48080626810996424,0.499541943476028,0.3140017618620776,584
482,0.5127029417558491,0.3527230693584912,0.6039603960396018,0.34872962778449956,0.47863335692799897,0.4920861244847564,0.2815396751187764,583
483,0.5114911180729633,0.35176057302607755,0.6006600660065988,0.3505088605793185,0.475926045402348,0.49209440872807997,0.2933762218149316,582
484,0.5097811002093358,0.35176057302607755,0.6006600660065988,0.3469503949896806,0.4745645807400531,0.4920902666064182,0.2961453567063397,581
485,0.5075594234573788,0.352411611559876,0.5973597359735958,0.34872962778449956,0.47318161331070246,0.49206748493727814,0.29119778553486997,580
486,0.5057416879330503,0.348151211779526,0.5973597359735958,0.34872962778449956,0.47048675075550744,0.4846323765543157,0.30458444578436783,579
487,0.5580318798495669,0.42394779794534276,0.5841584158415838,0.34872962778449956,0.46913230278545587,0.4846344476151466,0.26399931253216646,578
488,0.5577693180516083,0.41913531628458134,0.574257425742573,0.29535264393993366,0.521546768354991,0.536818967371555,0.43024522871662496,577
489,0.5545781823533427,0.4155259550380298,0.57095709570957,0.2971318767347526,0.5152994223623368,0.5293631483802834,0.4181227387436399,576
490,0.5525854056303754,0.4141223145534777,0.567656765676567,0.2989111095295707,0.5117756847291282,0.5293693615627761,0.4196991891777433,575
491,0.5513331878247267,0.41191659379147827,0.567656765676567,0.3006903423243896,0.5098814041373889,0.5219218268148282,0.43598290631091485,574
492,0.5496433670224805,0.4143228346225126,0.5643564356435622,0.3006903423243896,0.5085129227826397,0.5219114715106736,0.4224532744230025,573
493,0.531062070551567,0.4104812711358382,0.5313531353135303,0.6618745996726219,0.4636964033124717,0.5005091288840623,0.5407284435076596,572
494,0.5413019806719508,0.4028931906770603,0.5247524752475226,0.8629279054871555,0.44984069935435017,0.4846282344326538,0.4921067992119146,571
495,0.5472601137794721,0.4095103529617512,0.5445544554455441,0.31492420468294036,0.4954760441885235,0.5144515103977402,0.4287101648094316,570
496,0.5502290818025419,0.41251815399989045,0.5577557755775562,0.3060280407088465,0.5031123331160354,0.5219404663623063,0.42653549094090737,569
497,0.5498049435135319,0.41131503358437327,0.5610561056105592,0.30246957511920947,0.5057931622867435,0.5219073293890117,0.41237753632627516,568
498,0.5487748933830792,0.41251815399989045,0.5610561056105592,0.30246957511920947,0.505807195671441,0.5219218268148282,0.41977443740848797,567
499,0.5470244813966887,0.4107134733772684,0.5577557755775562,0.30246957511920947,0.5044421094903377,0.5219135425715046,0.4056653941438402,566
500,0.5453009988254736,0.40850775261526895,0.5577557755775562,0.3006903423243896,0.5030840400016885,0.5219135425715046,0.4103909830346133,565
501,0.5435371221314955,0.40710411213071684,0.5577557755775562,0.30246957511920947,0.5017400038977367,0.5144722210060493,0.41525954356380046,564
502,0.5416857248381981,0.40529943150809467,0.5544554455445532,0.30246957511920947,0.49898153842139376,0.514432870850262,0.41539875279067884,563
503,0.5397670040069622,0.4034947508841653,0.5511551155115484,0.30424880791402753,0.49765153570235005,0.514457723580233,0.41264842995695705,562
504,0.5381310420350667,0.4034947508841653,0.5544554455445532,0.30424880791402753,0.4954716078281413,0.5144515103977402,0.3927302232788117,561
505,0.5364008271100575,0.40169007026154313,0.5511551155115484,0.3060280407088465,0.4935562771592505,0.5069832650414832,0.3976100710426107,560
506,0.535121679889234,0.3986822692234039,0.5511551155115484,0.3060280407088465,0.49221224105529865,0.5069956914064686,0.4092283978696063,559
507,0.5257367787006637,0.39988538963892106,0.5511551155115484,0.30780727350366544,0.49059681739852673,0.507010188832285,0.3966356064544656,558
508,0.5317757000537107,0.3980807090162989,0.5511551155115484,0.3095865062984844,0.4881522923190001,0.507010188832285,0.3971773937158285,557
509,0.5302407233887223,0.39587498825429956,0.5478547854785472,0.30780727350366544,0.4867869797931556,0.49954608559768976,0.40474736572875436,556
510,0.5283893260954247,0.39447134776974735,0.5478547854785472,0.3095865062984844,0.48540786022735466,0.4995274460502116,0.3866877903500052,555
511,0.5270024612138999,0.3902604263160909,0.5445544554455441,0.31136573909330334,0.48270598097970535,0.49953987241519704,0.3875569074151075,554
512,0.5260531993289728,0.3926666671471253,0.5478547854785472,0.3131449718881223,0.4813619448757536,0.4995543698410134,0.39810670936552617,553
513,0.52459901090951,0.3892979299836772,0.5445544554455441,0.3131449718881223,0.4799968586948608,0.49954608559768976,0.39133436859849535,552
514,0.5233602578114491,0.3908604324934317,0.5445544554455441,0.3131449718881223,0.47863878920600106,0.49954608559768976,0.389791779868228,551
515,0.522310010619615,0.3908619865231958,0.5445544554455441,0.31492420468294036,0.4772807197175622,0.4920902666064182,0.38618362720401533,550
516,0.5210443281063788,0.38905730590057375,0.5445544554455441,0.3131449718881223,0.47592265022891295,0.4920902666064182,0.3974934362849565,549
517,0.5044019495280823,0.3919714640661639,0.5148514851485135,0.6778876948259915,0.43203301318447823,0.4700790320955196,0.512999470478205,548
518,0.5158065568547952,0.38304170382429503,0.5115511551155105,0.8789410006405252,0.4188767150131882,0.4548049584675674,0.4683434079427111,547
519,0.517577165902567,0.3842448242398122,0.5214521452145195,0.32204113586221617,0.4677812499892606,0.4846427318584702,0.4080770999392107,546
520,0.5195497455641531,0.38785418548505657,0.5280528052805273,0.3202619030673972,0.5934167110740185,0.6020843073359832,0.645199324662185,545
521,0.5220743782368316,0.38905730590057375,0.5379537953795364,0.31848267027257915,0.47184119872555913,0.49208405342392536,0.4073471921009868,544
522,0.5204788103876987,0.38725262527795157,0.5379537953795364,0.31492420468294036,0.4732135279438578,0.49209855084974186,0.4082652205160726,543
523,0.5192131278744625,0.3854479446553294,0.5346534653465334,0.31492420468294036,0.47185545845520843,0.49209855084974186,0.4113654476227584,542
524,0.5172405482128766,0.38448544832160847,0.5346534653465334,0.3167034374777602,0.47048335558186166,0.4846282344326538,0.38406538950854907,541
525,0.5174492511804847,0.3854479446553294,0.5346534653465334,0.3167034374777602,0.47048335558186166,0.4846282344326538,0.38867434364166753,540
526,0.5154699391651048,0.38364326403140003,0.5313531353135303,0.3167034374777602,0.4691393194779098,0.4846427318584702,0.38486678316598155,539
527,0.5159344715768774,0.38324222389333007,0.5379537953795364,0.31848267027257915,0.46776699025961116,0.4846282344326538,0.39352032970163187,538
528,0.5157661627320322,0.38123702320167296,0.5379537953795364,0.31848267027257915,0.46776721660456305,0.4846282344326538,0.40678283037040064,537
529,0.5144600860960333,0.38364326403140003,0.5379537953795364,0.31848267027257915,0.46776699025961116,0.4846282344326538,0.4153648910868437,536
530,0.5127769976475809,0.3801542148283611,0.5346534653465334,0.3167034374777602,0.4661373068736115,0.4846282344326538,0.4016810003259037,535
531,0.5108852062315206,0.3800339027861558,0.5346534653465334,0.3202619030673972,0.4637070415233126,0.4846427318584702,0.4058873764245372,534
532,0.5094983413499958,0.3782292221635336,0.5313531353135303,0.31848267027257915,0.46234897203466335,0.4771869128671986,0.40116178753376497,533
533,0.5082326588367596,0.37642454154091143,0.5313531353135303,0.3202619030673972,0.46097686916110564,0.4771724154413822,0.3981970072424206,532
534,0.5072631998904511,0.37642454154091143,0.5280528052805273,0.3202619030673972,0.45961857332792627,0.4771724154413822,0.4014665428682811,531
535,0.5059167291316893,0.3746198609156749,0.5280528052805273,0.3202619030673972,0.458260503839277,0.4771724154413822,0.39885919167297423,530
536,0.5047385672177727,0.3746198609156749,0.5280528052805273,0.3202619030673972,0.45691669408006613,0.4771869128671986,0.39942355340355995,529
537,0.5033517023362479,0.3728151802930527,0.5247524752475226,0.32204113586221617,0.45691669408006613,0.4771869128671986,0.38174021917853507,528
538,0.5023014551444138,0.3719729960028443,0.5247524752475226,0.32204113586221617,0.4555445912065084,0.46971659645011066,0.39843403916926645,527
539,0.5005308460966418,0.3734167405014649,0.5214521452145195,0.32559960145185407,0.45418652171785917,0.46971659645011066,0.3879707726842039,526
540,0.49817452226880854,0.36908550700560316,0.5181518151815165,0.323820368657036,0.45147038274056056,0.46971659645011066,0.3783766232642436,525
541,0.4850060382481176,0.37508356357687067,0.5016501650165015,0.6867838588000863,0.40508370859661774,0.4439712392610836,0.5080857610105709,524
542,0.4957778043182126,0.3706094595323606,0.4983498349834967,0.8913956302042569,0.3944454976021982,0.432451998919569,0.4581171733844944,523
543,0.49443133355945057,0.3667995782167741,0.5016501650165015,0.3327165326311299,0.4473959479300826,0.462260777458839,0.38096139999032674,522
544,0.49754168101219043,0.3695667551718099,0.5082508250825075,0.3327165326311299,0.4460378784414332,0.462260777458839,0.39333220912476996,521
545,0.49826204286812814,0.36980737925622065,0.5148514851485135,0.3309372998363109,0.45012634663681966,0.46973109387592704,0.3702385271091946,520
546,0.49796581930120043,0.3681230106758039,0.5148514851485135,0.327378834246673,0.4514561230111221,0.4697041700851252,0.3799982226367935,519
547,0.4952324836609141,0.36379177717994204,0.5115511551155105,0.327378834246673,0.4501123132519112,0.46971659645011066,0.3657236332645071,518
548,0.49426302471460537,0.3661980180083618,0.5115511551155105,0.3309372998363109,0.44741020765952105,0.46227527488465536,0.37499045288072796,517
549,0.49278863923376126,0.36439333738573976,0.5115511551155105,0.3309372998363109,0.4460098116716164,0.4622359247288681,0.3661262112989916,516
550,0.49270785098823544,0.36282928084491384,0.5115511551155105,0.3309372998363109,0.44495164919487534,0.462260777458839,0.3673452326370579,515
551,0.4908968478177007,0.3621876166250476,0.5115511551155105,0.329158067041492,0.4433217394641346,0.462260777458839,0.3675333532139198,514
552,0.4907689330956184,0.3618667845125,0.5115511551155105,0.3309372998363109,0.44196366997548536,0.462260777458839,0.365911753841369,513
553,0.490183218315557,0.3625886567631176,0.5115511551155105,0.3309372998363109,0.44197792970492383,0.46227527488465536,0.3721686442277985,512
554,0.4895907711817018,0.3625886567631176,0.5082508250825075,0.3309372998363109,0.44196389632001537,0.462260777458839,0.3792231658601226,511
555,0.48866843871195,0.3609042881827008,0.5082508250825075,0.3309372998363109,0.4405775337170193,0.4622359247288681,0.3675596900946805,510
556,0.48816351217741416,0.3609042881827008,0.5115511551155105,0.3309372998363109,0.440605600486836,0.4548049584675674,0.37423797057328034,509
557,0.48698535026349754,0.3607839761404955,0.5115511551155105,0.3309372998363109,0.4392617907276252,0.4548194558933838,0.37070882855134935,508
558,0.48576006187302423,0.356573054686839,0.5082508250825075,0.3327165326311299,0.43790372123897586,0.4548194558933838,0.3734854882658323,507
559,0.4843328028687368,0.35897929551787333,0.5082508250825075,0.33449576542594883,0.4365456517503266,0.4548194558933838,0.37049813350526417,506
560,0.4835787792438302,0.35561055835442523,0.5082508250825075,0.33449576542594883,0.4351735488767689,0.4548049584675674,0.3819960631630672,505
561,0.48138403190704815,0.35296369344159473,0.5049504950495045,0.3362749982207669,0.43381547938811954,0.4548049584675674,0.3658891793721457,504
562,0.48079831712698695,0.35296369344159473,0.5049504950495045,0.33449576542594883,0.43245718355494017,0.44734913947629584,0.3761643252803464,503
563,0.48012508174760593,0.3553699342726291,0.5049504950495045,0.33805423101558674,0.4311133737957294,0.4473636369021122,0.37670611254170927,502
564,0.47700800194107207,0.3502566725063543,0.5016501650165015,0.3362749982207669,0.43027023898827726,0.4473367131113104,0.3719579491817129,501
565,0.46379912379761845,0.3615735239130561,0.4785478547854769,0.6956800227741802,0.38290190694867915,0.4222251005365415,0.5032172004813829,500
566,0.4904457801135156,0.3655964578025641,0.4455445544554433,0.4341328019358057,0.5675941514715128,0.6337528985014095,1.0,499
567,0.4998845401324361,0.3686042588393962,0.4818481848184799,0.3665219557326891,0.44821260038238103,0.4622628485196699,0.4518678078211402,498
568,0.5015003050429505,0.3716120598788428,0.4917491749174907,0.3594050245534133,0.45826254094342217,0.47717448650221317,0.4165086641941649,497
569,0.5042807671597938,0.36764176250698244,0.4983498349834967,0.3558465589637754,0.46234421879151716,0.4771806996847059,0.41300209664145715,496
570,0.5037825729790517,0.37101049967043054,0.4983498349834967,0.3540673261689564,0.4623437661016136,0.4771806996847059,0.4051649934093873,495
571,0.5029006346320626,0.3706022073899756,0.4983498349834967,0.3540673261689564,0.4609854702675907,0.4771806996847059,0.4010827768914833,494
572,0.5017763315484967,0.36764176250698244,0.5016501650165015,0.3505088605793185,0.459627627124315,0.4771806996847059,0.39817067036165943,493
573,0.500638563757343,0.3667622814841349,0.5016501650165015,0.35228809337413747,0.45826955763566574,0.4697248806934342,0.39922038318054964,492
574,0.49893527824750916,0.3667995782167741,0.4983498349834967,0.35228809337413747,0.45636101731427686,0.4697186675109416,0.4033853727522736,491
575,0.49342148049037937,0.3633105290137352,0.4983498349834967,0.3505088605793185,0.45418629537332905,0.46971659645011066,0.39077753169098406,490
576,0.49456598063532686,0.36319021697152976,0.4950495049504937,0.35228809337413747,0.45147898384746715,0.4697248806934342,0.40306933018314517,489
577,0.4920144185474733,0.3613855363489077,0.4917491749174907,0.35228809337413747,0.4487558281779252,0.4622628485196699,0.3831210242127021,488
578,0.4909103125252885,0.36042304001649395,0.4917491749174907,0.3505088605793185,0.44605394893006517,0.46227527488465536,0.40217763864882006,487
579,0.48944265939823794,0.3595808557262855,0.4917491749174907,0.35228809337413747,0.44469746385607895,0.4622773459454863,0.3986409718038142,486
580,0.48825776513052754,0.35705430285304596,0.4917491749174907,0.3505088605793185,0.44333237767518624,0.454815313771722,0.4028322982562993,485
581,0.48681704141865234,0.35777617510104887,0.4917491749174907,0.3505088605793185,0.44061623869788774,0.454815313771722,0.4021212024757608,484
582,0.48554462655162234,0.356091806520632,0.4917491749174907,0.3505088605793185,0.4392581692092384,0.454815313771722,0.40408518129820026,483
583,0.48431260580735525,0.3559714944784268,0.4917491749174907,0.35228809337413747,0.4379073427573627,0.4548215269542146,0.3982233441231813,482
584,0.48273050266580997,0.35512931018821836,0.4917491749174907,0.3505088605793185,0.4365490469241831,0.4548215269542146,0.406888177893443,481
585,0.48100028774080106,0.3541668138558046,0.4884488448844877,0.35228809337413747,0.4351556676289436,0.4473325709896486,0.4088634439504939,480
586,0.4792498757544108,0.35236213323318244,0.4884488448844877,0.3505088605793185,0.43246080507374857,0.4473532815979576,0.40279467414092673,479
587,0.4777148990894222,0.35194104108677093,0.4884488448844877,0.35228809337413747,0.4311099786218729,0.44735949478045045,0.39983365626111933,478
588,0.47609913417890803,0.3488730840301435,0.4851485148514829,0.35228809337413747,0.42974104457764156,0.44734913947629584,0.4150601357523276,477
589,0.45774000538319015,0.35995021369196034,0.44884488448844806,0.6814461604156294,0.3781450422200197,0.41788001491329485,0.5377147518663308,476
590,0.46981784808928395,0.34791058769772976,0.45214521452145107,0.9074087253576266,0.3672841078292121,0.4026287229544826,0.5039358210849954,475
591,0.47545282821470225,0.346948091365316,0.4752475247524739,0.3594050245534133,0.4215998706825193,0.439899533667517,0.41677579541330845,474
592,0.4767992989734642,0.3488730840301435,0.4818481848184799,0.3540673261689564,0.4270108722154346,0.43988089412003883,0.4065345112089429,473
593,0.47604527534855756,0.3485723039259374,0.4851485148514829,0.35228809337413747,0.4283829750889923,0.44734913947629584,0.40875809642745153,472
594,0.47453049574495043,0.34634653115690384,0.4851485148514829,0.35228809337413747,0.4270321486371165,0.439899533667517,0.40533430192856335,471
595,0.4730157161413434,0.34454185053428177,0.4818481848184799,0.3540673261689564,0.4256740791488887,0.439899533667517,0.4004093052263169,470
596,0.4714134159384167,0.346948091365316,0.4818481848184799,0.35228809337413747,0.42430174993037945,0.43988710730253155,0.40207981594885167,469
597,0.4696293421830573,0.3439402903258695,0.4785478547854769,0.35228809337413747,0.4229579401715901,0.439899533667517,0.3991150356575064,468
598,0.4678587331352855,0.3418348295990412,0.4785478547854769,0.3540673261689564,0.42024180119387006,0.439899533667517,0.3905216877064519,467
599,0.4663641505930598,0.34165436153704054,0.4785478547854769,0.3558465589637754,0.4188837317052207,0.4324437146762454,0.400492078280136,466
600,0.4611061822800947,0.3406918652046268,0.4785478547854769,0.3540673261689564,0.41755372898638804,0.43247063846704714,0.4048640004864086,465
601,0.4639472355810823,0.33972936887221306,0.4752475247524739,0.3594050245534133,0.416181626113252,0.4324582121020617,0.4093563198618724,464
602,0.4626815530678461,0.33972936887221306,0.4752475247524739,0.35762579175859344,0.4148235566241812,0.4324582121020617,0.4062184686398149,463
603,0.4614427999697852,0.3384660924355931,0.4752475247524739,0.35762579175859344,0.41345122740609325,0.4324437146762454,0.3942953864783032,462
604,0.46032522924001285,0.3353981353763513,0.4719471947194709,0.3558465589637754,0.4120921770897407,0.42498168250248103,0.4005259399839711,461
605,0.4584334378239524,0.33443563904655205,0.4719471947194709,0.35762579175859344,0.4107210550438864,0.4249754693199884,0.3906721841679417,460
606,0.4571744876645102,0.33431532700434663,0.4686468646864679,0.35762579175859344,0.40937022859243216,0.42498168250248103,0.3959169858508531,459
607,0.45594919927403676,0.33251064637911,0.4686468646864679,0.35762579175859344,0.4080191757964478,0.42498789568497386,0.3953902482356395,458
608,0.4545017432083679,0.33494897042087624,0.46534653465346487,0.3594050245534133,0.40666087996284667,0.42498789568497386,0.3862062016732386,457
609,0.4537409872296674,0.33154815004669635,0.46534653465346487,0.36118425734823223,0.40531005351139265,0.4249961799282974,0.3939530070284145,456
610,0.4526705429764517,0.3305856537142826,0.46534653465346487,0.36118425734823223,0.4039377242933048,0.41752586351120946,0.38675927616921246,455
611,0.45147218400115374,0.32920206523807183,0.46204620462046186,0.36118425734823223,0.4025868978418506,0.4175320766937022,0.38891137556851385,454
612,0.4480184865049295,0.3252919238886214,0.4587458745874571,0.36118425734823223,0.4012005352388544,0.4175072239637312,0.38958108482214193,453
613,0.4429692211595725,0.3249911437844153,0.42574257425742523,1.0,0.0,0.0,0.0,452
614,0.44600551272058053,0.32589348409703367,0.4455445544554433,0.36830118852750715,0.39307520548825564,0.41007211558076884,0.37567897419204277,451
615,0.44671240986893046,0.32769816471965574,0.45214521452145107,0.36474272293786925,0.39713470153486125,0.4100596892157834,0.38074694253270414,450
616,0.44626134216474533,0.32432942755620764,0.45214521452145107,0.36474272293786925,0.3971634473386902,0.4100845419457543,0.3896939571682596,449
617,0.44460518313146824,0.3249911437844153,0.45214521452145107,0.36474272293786925,0.39716322099415996,0.4100845419457543,0.37163438178951047,448
618,0.44311733294303635,0.323366931223794,0.45214521452145107,0.3665219557326891,0.39579836115737593,0.41007832876326145,0.3837004355894371,447
619,0.44189204455256303,0.3216769480805186,0.45214521452145107,0.36830118852750715,0.39305981403363605,0.41005761815495245,0.3762696728033892,446
620,0.44315772706579915,0.323366931223794,0.4554455445544541,0.3665219557326891,0.3917010655105528,0.41005761815495245,0.37731562321074197,445
621,0.4440665948279635,0.32372786734779535,0.4587458745874571,0.36474272293786925,0.3944332749769049,0.41007211558076884,0.39232764524432717,444
622,0.4428817005602531,0.322885683057587,0.4587458745874571,0.36474272293786925,0.3944402916687267,0.41007832876326145,0.3823158681437331,443
623,0.44171700335392405,0.3224645909111755,0.4554455445544541,0.36474272293786925,0.39307497914330375,0.41007211558076884,0.37936237508699966,442
624,0.44077447382279067,0.3199981940629604,0.45214521452145107,0.3665219557326891,0.39172392634689773,0.41007832876326145,0.38581491087336506,441
625,0.44018875904272936,0.32120131447717026,0.4554455445544541,0.3665219557326891,0.39171713599918495,0.41007211558076884,0.37636373309182014,440
626,0.4395424530785237,0.3186747616039306,0.45214521452145107,0.36474272293786925,0.39035884016600514,0.41007211558076884,0.3877036414650594,439
627,0.43870090885429747,0.31903569772793205,0.4554455445544541,0.36830118852750715,0.3903606509251985,0.4026183676503281,0.3830946873319414,438
628,0.43781897050730845,0.31656930087710233,0.45214521452145107,0.3665219557326891,0.38900258143654926,0.4026183676503281,0.3896111841144396,437
629,0.4366610056547733,0.3180732013955184,0.45214521452145107,0.3665219557326891,0.3876445119478999,0.4026183676503281,0.37669482530709697,436
